archivo,categoria,std_rgb,media_rgb,std_normal,media_azul,media_rojo,media_verde,cociente_rg,desviacion_norma,std_rough,media_rough,std_metallic,media_metallic,phash,ERROR
metal_0284.png,metal,16.8827,108.6595,59.5157,253.718,127.5001,127.5016,1.0,0.0099,3.9789,124.8533,0.0509,254.9998,8e4e7531e73c119a,
metal_0285.png,metal,4.0685,81.3248,59.6232,255.0,128.4578,128.6003,0.9989,0.0001,9.1791,90.6966,0.0,255.0,edb4aec9c4b0e249,
metal_0286.png,metal,21.8432,73.8703,27.9725,173.6657,127.5434,127.4543,1.0007,0.5776,8.5245,171.7578,0.0,0.0,b07a4df063af50d1,
metal_0287.png,metal,5.6494,52.7956,60.5372,254.6531,127.231,126.2385,1.0079,0.0017,6.6708,108.516,0.0,0.0,cc5e335ba0c3271d,
metal_0288.png,metal,55.314,69.6801,59.3367,248.6649,127.3836,127.7035,0.9975,0.0268,36.0446,65.6882,13.58,140.7556,b3ce6a38be90a0f2,
metal_0289.png,metal,48.8681,101.1067,59.7154,247.6731,128.9508,129.0751,0.999,0.0159,12.619,134.0539,0.0,0.0,959497ecc55664e1,
metal_0290.png,metal,53.1774,157.0336,60.0835,255.0,127.55,127.5443,1.0,0.0,9.001,62.0209,0.0,255.0,ccd058193693bdec,
metal_0291.png,metal,18.4403,142.0314,59.8663,248.3339,127.9426,127.0818,1.0068,0.0212,23.0933,85.0076,18.5784,136.0653,e8a27d19aff2904a,
metal_0292.png,metal,79.1534,59.5489,59.2133,253.0311,127.0426,127.9507,0.9929,0.0153,31.9655,17.7435,32.8297,244.6771,d4e12b16d4f83b07,
metal_0293.png,metal,18.5338,85.3484,45.7439,223.045,126.2234,128.5699,0.9817,0.2438,19.2213,65.245,4.6473,253.5451,839b261ba647faa4,
metal_0294.png,metal,0.0,0.0,58.3701,253.4214,132.2681,127.671,1.036,0.0103,0.0,46.0,0.0,0.0,0000000000000000,
metal_0295.png,metal,20.6303,64.6355,61.0889,249.6112,127.0309,126.531,1.004,0.007,30.7399,112.1514,34.015,55.48,8f537aea9182c36c,
metal_0296.png,metal,52.0999,111.434,61.1651,249.7225,127.1159,128.2793,0.9909,0.0015,23.7327,80.7163,49.923,14.9465,ecb8916da6c549b2,
metal_0297.png,metal,92.5482,136.1936,59.8435,254.8052,127.8752,127.8759,1.0,0.0015,10.001,81.9855,0.0,255.0,d7aea9b03830f646,
metal_0298.png,metal,15.5558,85.1616,47.3252,226.2037,127.1724,126.9946,1.0014,0.2248,30.7768,113.3033,0.0,0.0,ac6f9135e53e0706,
metal_0299.png,metal,20.4755,117.2604,60.0768,252.2079,127.5023,127.499,1.0,0.0079,6.3394,126.0676,21.4356,250.6162,91457a78b59ca457,
metal_0300.png,metal,20.3859,125.6519,59.8766,254.8524,128.1072,128.1495,0.9997,0.0006,2.502,35.4035,6.9426,208.3248,a4e0b39abc82ad7c,
metal_0301.png,metal,43.5227,207.6667,59.3959,253.5258,127.0769,129.1503,0.9839,0.0089,0.0,46.0,0.0,255.0,8000000000000000,
metal_0302.png,metal,27.9114,182.6116,59.5182,252.0206,125.7034,127.9901,0.9821,0.0184,11.9942,93.1645,5.3062,236.0845,f2bccc5369a340e3,
metal_0303.png,metal,14.1684,63.9718,59.9338,253.6888,126.0966,127.3488,0.9902,0.0096,6.9094,99.2128,22.066,97.8573,ad4d5a42d5adca52,
metal_0304.png,metal,39.4314,51.2109,61.4421,247.7617,127.5681,125.9759,1.0126,0.0083,93.1478,104.985,0.0,255.0,bedd7fa97a8200a0,
metal_0305.png,metal,11.9604,65.6991,60.2798,254.5656,127.1339,126.8266,1.0024,0.002,16.3834,102.3056,44.1054,60.1625,dac0c2c83cf6b7a4,
metal_0306.png,metal,2.1602,198.0,57.7253,241.9044,127.7732,127.0965,1.0053,0.0643,1.4476,76.8547,0.0,255.0,8000000000000000,
metal_0307.png,metal,37.919,189.6255,54.4518,242.4933,127.5175,126.8,1.0057,0.0976,2.5538,70.3383,0.2634,254.9806,815425f3773e309e,
metal_0308.png,metal,6.4646,46.9162,59.6401,254.9998,128.6835,128.3164,1.0029,0.0001,24.8218,103.294,31.1918,24.2348,b4e9d78c491bca62,
metal_0309.png,metal,33.6506,12.7652,59.699,253.686,127.8999,127.9151,0.9999,0.006,17.4131,108.4022,42.1502,17.6671,83437a30edcbc2a7,
metal_0310.png,metal,74.0517,135.0674,55.6957,234.028,127.9066,126.3384,1.0124,0.1128,60.139,64.2088,89.3054,106.5065,a2de585b080f737a,
metal_0311.png,metal,22.3633,153.6238,59.966,254.4004,127.9531,127.0557,1.0071,0.0031,37.97,107.7271,0.0,138.0,af22626aca6ab56a,
metal_0312.png,metal,30.3065,114.7585,59.0325,253.5072,128.862,127.959,1.0071,0.0111,12.8864,100.0203,6.8399,201.9582,f0813c7f7b320559,
metal_0313.png,metal,25.1523,217.1388,57.2479,246.6873,127.0282,127.17,0.9989,0.0601,20.0979,45.8306,0.0,0.0,ef809c82b7a3aa5c,
metal_0314.png,metal,57.6196,120.7268,61.3224,250.4695,127.7959,126.0815,1.0136,0.0019,27.6621,85.7136,55.5406,18.7687,a42575329ab99fc8,
metal_0315.png,metal,4.5395,136.2448,59.897,253.9939,127.5106,126.7211,1.0062,0.0069,9.1165,64.1429,11.536,253.3219,94a49986667b0dd7,
metal_0316.png,metal,77.545,108.1958,62.3834,240.5605,127.5206,127.5179,1.0,0.0118,2.5823,117.4431,8.4708,0.9211,87a22d9528877dce,
metal_0317.png,metal,23.1505,105.6789,58.7056,245.7083,128.634,126.5755,1.0163,0.045,14.66,95.9509,7.9139,1.6803,f2414a8cb3b4f46b,
metal_0318.png,metal,62.6252,181.5918,57.614,245.1748,127.5821,126.4781,1.0087,0.0592,3.6366,45.3694,88.4204,201.957,d02658ea51bf7551,
metal_0319.png,metal,80.5229,110.1981,58.8834,251.9106,127.6874,127.299,1.0031,0.0224,18.4699,111.8246,0.0,0.0,9173576f541ec270,
metal_0320.png,metal,23.6884,205.7793,59.6242,254.0,127.523,127.5233,1.0,0.0078,2.5338,39.797,0.0,255.0,f35ff2a4e3519104,
metal_0321.png,metal,4.28,21.3538,59.8167,248.353,127.9288,127.0865,1.0066,0.0219,26.4201,96.4164,23.9229,142.8446,931da0f6400f6f3d,
metal_0322.png,metal,20.9479,109.7198,60.1451,254.033,126.3453,126.7021,0.9972,0.0073,14.9143,126.5519,13.5369,168.5573,ac5d2bd16a21a4ed,
metal_0323.png,metal,6.6566,47.1067,59.6176,254.751,128.7746,128.1272,1.0051,0.0019,32.3511,96.1261,31.6845,23.5446,9df4c907688973b1,
metal_0324.png,metal,42.1276,67.3438,61.8663,242.8819,127.3439,127.4952,0.9988,0.0112,37.1724,218.4205,10.8106,8.1466,bd031be8f267dc10,
metal_0325.png,metal,29.6897,70.6733,59.3615,250.7581,128.6833,127.1629,1.012,0.0181,8.5795,72.5984,0.0,255.0,ab226f72cdc0ce13,
metal_0326.png,metal,16.4689,95.7088,59.8324,254.7257,127.831,127.8424,0.9999,0.0021,9.1179,69.0868,0.0,255.0,d9fbd06a4624545e,
metal_0327.png,metal,8.7609,138.968,59.431,253.5238,126.4405,128.5048,0.9839,0.0115,10.1467,109.6073,0.0,255.0,9bad72d1780f5886,
metal_0328.png,metal,12.271,80.5001,60.4443,254.9864,126.6516,126.9848,0.9974,0.0003,12.7797,52.7111,29.635,157.1753,e8b5d24a84cbcd5a,
metal_0329.png,metal,5.6226,51.8614,60.3671,254.6833,126.219,128.0969,0.9853,0.0015,7.9514,93.332,0.0,0.0,e68a3998395d6caa,
metal_0330.png,metal,13.5044,121.7557,59.5242,253.8459,127.4984,127.6718,0.9986,0.009,27.8524,118.4552,25.4836,241.7176,c4c47e216cac6cf6,
metal_0331.png,metal,11.9998,128.7623,59.258,250.8683,127.8412,126.9082,1.0074,0.0213,5.4269,136.0373,0.0,255.0,fa23deb38444ad34,
metal_0332.png,metal,11.7824,76.5508,59.7657,254.9882,128.8434,127.7073,1.0089,0.0004,12.6578,55.8635,27.973,151.7928,8d9a0b6cd4e1f1e2,
metal_0333.png,metal,6.157,65.2724,59.9629,254.3496,127.1861,129.1563,0.9847,0.001,2.7738,51.9793,0.0,255.0,ccc20f1cfc8ef511,
metal_0334.png,metal,89.243,109.1982,57.4193,248.5572,127.6423,127.5287,1.0009,0.0471,47.529,103.8171,6.1909,1.6245,f3ac4b0961db4563,
metal_0335.png,metal,31.3002,72.4272,59.6057,251.4595,126.8561,130.6582,0.9709,0.0091,11.7526,82.0082,0.0,255.0,ada95d92d08ac96d,
metal_0336.png,metal,3.3112,76.1848,60.4418,254.9975,126.0889,127.4999,0.9889,0.0001,7.3179,75.5768,0.0,255.0,9e011dd4ed3c078f,
metal_0337.png,metal,13.1442,43.9348,55.1771,241.3868,127.771,127.207,1.0044,0.0917,41.9154,197.5793,0.0,255.0,aa2afb22e72a992a,
metal_0338.png,metal,29.3328,80.8558,59.7952,253.9535,127.5149,126.72,1.0063,0.0082,10.1909,59.0683,2.2134,254.7341,9bb9146d4559d247,
metal_0339.png,metal,45.0188,188.5525,58.0706,240.4294,129.24,126.5863,1.021,0.0589,0.0,255.0,49.6971,172.6152,a6d412e83f381f66,
metal_0340.png,metal,2.4187,79.0071,59.7986,254.9876,128.9196,127.442,1.0116,0.0004,5.1296,68.8248,0.0,255.0,fb7b9d89914670c0,
metal_0341.png,metal,9.7904,121.3044,60.0131,255.0,126.7522,128.716,0.9847,0.0002,11.7575,94.0741,0.0,255.0,e0750dc7383ada3a,
metal_0342.png,metal,31.8152,226.6301,59.8683,254.9998,128.0003,128.0003,1.0,0.0,0.0,255.0,71.6841,120.5834,f88c834be8fe6309,
metal_0343.png,metal,40.5718,67.6859,63.0516,224.2743,125.3985,127.3889,0.9844,0.0453,58.2472,184.7241,73.4946,69.2815,8076b58fdd4b10e6,
metal_0344.png,metal,10.8394,110.998,59.3019,253.2254,127.5264,127.4818,1.0003,0.0136,21.1082,124.7112,63.9792,215.011,fb241a86d59da570,
metal_0345.png,metal,4.1368,81.9287,60.3838,255.0,126.115,127.7231,0.9874,0.0001,8.5072,77.8841,0.0,255.0,bc3b642bc546d358,
metal_0346.png,metal,1.0923,60.935,58.931,249.7075,129.0441,128.1685,1.0068,0.0237,9.9839,93.7631,0.0,255.0,e929e2f3b36c9182,
metal_0347.png,metal,34.921,132.1781,60.3658,255.0,126.2001,127.7083,0.9882,0.0001,3.9473,75.1271,0.0,255.0,e0b84f47613452bf,
metal_0348.png,metal,4.4221,197.6167,60.4628,253.8453,127.5002,127.4599,1.0003,0.0036,7.3899,90.0631,0.0,255.0,dadc0b2fa5a82d2c,
metal_0349.png,metal,77.5833,128.9605,61.7114,232.5542,127.1634,127.777,0.9952,0.038,21.4206,53.119,13.4524,4.4913,a2b04b967758dcb8,
metal_0350.png,metal,37.2703,56.8133,61.2323,222.9527,125.6926,128.2397,0.9801,0.069,45.1397,205.3979,61.1246,54.619,c9373909f9946535,
metal_0351.png,metal,16.2753,64.9381,59.4974,252.4282,126.5805,128.9887,0.9813,0.0129,3.9493,73.5686,0.0,255.0,fad0373e80c5687a,
metal_0352.png,metal,31.7214,56.9934,57.5661,249.3465,127.6656,127.2965,1.0029,0.0433,18.7053,237.203,5.4176,2.9459,d16eab9058d29e1d,
metal_0353.png,metal,11.2327,115.436,59.0894,245.1168,127.5503,129.4175,0.9856,0.0414,4.006,150.4749,0.0,255.0,9e2437e3c71e854a,
metal_0354.png,metal,12.1839,152.7836,59.4552,253.5108,126.54,128.3805,0.9857,0.0115,17.0018,70.6465,8.1561,253.5492,a6ea45196a62db66,
metal_0355.png,metal,8.9061,183.6757,60.2918,254.8917,127.5023,127.4986,1.0,0.0018,8.228,61.4457,0.0,255.0,90cd5a38bd95a0f3,
metal_0356.png,metal,14.7659,36.0016,59.8684,255.0,128.0,128.0,1.0,0.0,1.01,47.8032,0.0,255.0,8000000000000000,
metal_0357.png,metal,7.1979,90.5009,58.6307,249.056,128.4428,137.2286,0.936,0.0053,21.2099,78.7672,0.0,255.0,bb7147268a279387,
metal_0358.png,metal,25.6167,61.5856,56.8704,239.6046,126.5905,128.2722,0.9869,0.0828,23.4015,8.8893,40.7507,38.3349,df60322c30fadc33,
metal_0359.png,metal,22.5584,53.3207,61.891,239.4046,127.3436,127.5054,0.9987,0.0197,13.5904,118.1131,11.2704,0.9672,96c7d06c7ac12d78,
metal_0360.png,metal,15.9274,153.2857,59.9765,254.9732,128.6017,127.1204,1.0117,0.0005,2.2581,31.5089,5.2024,213.4778,9462d825cabed974,
metal_0361.png,metal,26.4832,15.4566,60.2678,254.5464,126.863,127.0017,0.9989,0.0026,0.0,255.0,51.3961,29.429,8dcc289ccc2ed7ca,
metal_0362.png,metal,28.4629,195.1283,60.0871,254.174,126.4594,127.8588,0.9891,0.0048,10.9644,87.9713,4.3972,238.4697,ae2e9d569c8a9c1c,
metal_0363.png,metal,3.803,96.8982,59.5948,253.8952,127.5029,127.5002,1.0,0.0085,3.3283,93.3671,9.3387,253.8996,cd03dd441ef51e8c,
metal_0364.png,metal,30.1462,72.2221,59.612,253.9865,127.533,127.5343,1.0,0.0079,10.7004,112.3703,0.0,0.0,eb31de46b499690c,
metal_0365.png,metal,5.6322,48.6295,60.4646,254.6913,127.5415,126.1715,1.0109,0.0016,8.0804,101.1727,0.0,0.0,8ca41e72f62ed45c,
metal_0366.png,metal,29.2582,113.7972,50.1806,229.4067,127.4728,127.455,1.0001,0.1805,6.174,134.116,0.0,255.0,e85d07d580d574d5,
metal_0367.png,metal,16.783,67.5142,59.1178,252.9399,127.4872,127.6262,0.9989,0.0161,29.463,162.6651,53.7868,126.993,f09a0f0fdaa42ccb,
metal_0368.png,metal,11.0075,85.0566,59.2964,253.7315,128.8988,127.2068,1.0133,0.0095,9.1028,107.398,20.211,146.8378,c738636c0afda41d,
metal_0369.png,metal,29.3259,168.3425,60.3716,254.9376,126.1148,127.8063,0.9868,0.0002,11.1292,87.4639,9.1272,231.8581,bb30fc55e2470a2d,
metal_0370.png,metal,6.4026,69.9568,60.6856,254.393,127.1731,126.0333,1.009,0.001,2.7754,51.9569,0.0,255.0,8d72963961def203,
metal_0371.png,metal,28.205,109.5382,56.5907,247.0431,127.5185,127.5071,1.0001,0.0614,15.1712,92.3268,46.6364,128.363,c8157874b59fa41d,
metal_0372.png,metal,12.134,65.5454,59.9281,251.5558,127.9829,126.9511,1.0081,0.0135,16.563,100.8009,44.5862,59.3956,f12f01f242ffc614,
metal_0373.png,metal,6.6543,84.4639,60.0225,254.6844,126.6665,128.3945,0.9865,0.0019,1.5426,59.2013,0.0,255.0,ef6eb31a82816bb0,
metal_0374.png,metal,14.4787,119.1388,56.7963,239.9749,127.4889,127.4062,1.0006,0.0769,45.8169,128.0258,63.0794,133.9395,a5f2538ac6b4f324,
metal_0375.png,metal,19.7683,79.3892,58.6161,242.0291,126.2477,126.1955,1.0004,0.062,20.1314,104.5313,7.3606,1.3575,bc9fc7b78b02c405,
metal_0376.png,metal,27.0956,192.8577,59.7199,254.0288,128.6488,126.5326,1.0167,0.0068,11.6586,85.8949,4.0147,238.1303,b688c7781c23cd7a,
metal_0377.png,metal,6.4764,47.0172,59.8059,254.9449,128.9162,127.4239,1.0117,0.0007,32.5309,93.7548,34.657,26.9602,8072da29ec635a9f,
metal_0378.png,metal,21.354,151.8791,60.698,245.4774,127.834,127.285,1.0043,0.0185,24.7708,86.864,19.9191,134.579,e8a27d19aff2904a,
metal_0379.png,metal,23.5721,77.4075,58.5255,248.4424,127.8459,127.1043,1.0058,0.0359,35.4882,95.8328,70.5624,205.1955,bb32f463f6388170,
metal_0380.png,metal,8.432,63.1988,59.6236,254.5333,127.6938,128.8303,0.9912,0.003,1.7303,60.4161,6.6558,160.9958,c4301fddf3f70c20,
metal_0381.png,metal,17.9432,70.237,58.6206,249.4655,127.7762,127.1633,1.0048,0.0319,41.3038,105.7942,99.2525,133.4732,b8b7f84773980718,
metal_0382.png,metal,7.1803,46.9343,59.9999,236.3752,127.2674,128.1592,0.993,0.0486,24.4001,120.7815,2.2148,0.1285,b1235454c57c75b6,
metal_0383.png,metal,16.0032,46.6094,59.7878,252.448,127.8759,127.393,1.0038,0.0095,20.824,150.928,56.183,98.6188,c6b2f6c912bec912,
metal_0384.png,metal,11.6187,35.9287,58.8006,249.9549,127.4865,127.4465,1.0003,0.029,18.9994,70.4333,69.1691,26.3459,9d9915cca6634e66,
metal_0385.png,metal,8.491,54.3777,58.9437,250.7029,127.5373,127.4654,1.0006,0.0247,7.6958,131.7693,56.9526,120.6877,82e36839a2ce94bf,
metal_0386.png,metal,28.2503,133.6765,59.8398,254.9703,128.6925,127.6877,1.0079,0.0008,9.7763,74.7016,39.5028,155.2197,e36a08ab91fa5c5c,
metal_0387.png,metal,2.2596,60.8049,58.4399,246.1259,128.4194,128.4615,0.9997,0.0435,14.3408,95.7459,0.0,255.0,f862e25a0a69d6bc,
metal_0388.png,metal,2.7975,97.7955,59.6217,254.1022,128.737,126.8073,1.0152,0.0066,5.6473,68.4141,2.6507,202.3919,962dc1b79c58e2d2,
metal_0389.png,metal,93.2084,122.7951,58.4161,251.2767,127.6509,127.4532,1.0016,0.0288,17.4911,39.1778,57.0993,23.7516,d6e992581f13649e,
metal_0390.png,metal,61.1099,127.6121,61.2402,246.398,128.914,129.0501,0.9989,0.0036,27.4143,84.433,54.9251,18.4879,daa7c11c4ce51e53,
metal_0391.png,metal,11.8423,144.3492,59.7661,254.9922,128.5542,127.9653,1.0046,0.0003,2.4744,36.8867,2.5585,215.4374,bdf2c1473869f083,
metal_0392.png,metal,43.7086,73.0941,60.5992,225.6598,128.7427,128.6398,1.0008,0.0632,59.8161,121.0806,80.5681,120.5399,fe87c01c86f84e17,
metal_0393.png,metal,18.7863,220.1657,57.4299,247.3755,126.8321,127.3638,0.9958,0.0566,15.0503,43.2655,0.0,0.0,94cd47b3498ac6e6,
metal_0394.png,metal,24.8201,62.4112,53.7361,216.502,126.3911,125.9592,1.0034,0.1854,71.8575,131.3268,34.6367,29.1603,c1a77e228791b23d,
metal_0395.png,metal,4.5809,116.5894,59.8739,253.7693,126.7432,127.9447,0.9906,0.0069,70.8791,91.2301,1.4259,213.7709,dac868b666c3cd62,
metal_0396.png,metal,30.2259,116.7289,59.9335,254.9734,128.8432,127.0899,1.0138,0.0006,14.5349,66.4593,48.3062,133.9218,b527494e193f172c,
metal_0397.png,metal,27.8971,89.8632,58.7445,252.2336,127.6262,127.705,0.9994,0.0215,41.2804,176.617,79.4647,128.8183,bdb254e82f169619,
metal_0398.png,metal,12.653,78.5291,58.7187,249.4394,127.6042,127.401,1.0016,0.0311,31.6993,101.2634,64.8737,188.4944,c40d15924fef0e9d,
metal_0399.png,metal,14.7251,185.2451,59.6911,252.1343,127.4994,126.722,1.0061,0.0141,24.538,84.1214,32.7646,240.5274,d11592eeae45c533,
metal_0400.png,metal,21.9687,53.0675,61.8327,239.4158,127.3439,127.5062,0.9987,0.0203,22.0751,137.7142,11.4873,1.6659,96c6d06cfac92d58,
metal_0401.png,metal,39.9801,172.0552,57.9303,250.0944,127.479,127.5301,0.9996,0.038,23.7623,121.1357,94.8536,180.7335,e4d2c0af38198fda,
metal_0402.png,metal,4.1424,136.4886,59.9445,253.9804,126.6785,127.6585,0.9923,0.0062,9.6717,33.2798,8.5806,253.8805,f28cfbe40c5c7609,
metal_0403.png,metal,28.4001,153.7037,59.9965,253.9726,126.0692,127.5231,0.9886,0.0078,29.5097,142.8504,11.7225,205.5234,c47986cc84cefcac,
metal_0404.png,metal,9.4317,126.5195,59.6769,252.8683,127.0192,128.2091,0.9907,0.01,38.7427,99.9556,1.4807,212.8624,ef489bc69a874466,
metal_0405.png,metal,66.295,86.1755,59.7181,254.1445,127.8371,127.1799,1.0052,0.0066,3.3449,99.6291,24.6951,7.697,e21fe64456b33d50,
metal_0406.png,metal,1.4475,76.5394,60.5768,254.9896,126.6044,126.4158,1.0015,0.0003,4.6267,53.9066,0.0,255.0,8e6b6a60427f4c7c,
metal_0407.png,metal,6.8422,197.2775,60.2322,250.2625,127.5255,126.6252,1.0071,0.013,12.837,79.2844,12.1609,253.6552,c116fbca4048feea,
metal_0408.png,metal,3.5097,79.3486,60.2226,255.0,128.2371,126.3129,1.0152,0.0001,8.5036,66.0968,0.0,255.0,f082979f68e8b616,
metal_0409.png,metal,1.0914,127.348,59.3556,253.3766,126.1161,128.9331,0.9782,0.0124,0.0,128.0,0.0,0.0,d7e084d058df1acd,
metal_0410.png,metal,13.1503,133.2855,55.8871,235.6307,128.1023,126.9366,1.0092,0.1177,36.349,233.8467,48.6369,25.9371,ed67e2f31990b188,
metal_0411.png,metal,32.547,61.2439,61.0259,225.9039,129.2507,128.9737,1.0021,0.0555,17.5691,243.4706,37.6248,20.0089,d14d3329d6185a77,
metal_0412.png,metal,80.9258,87.3806,57.0975,251.6932,126.6016,136.2606,0.9291,0.0208,0.0,46.0,0.0,255.0,cc1a9e06789fa3b8,
metal_0413.png,metal,22.8584,98.4448,59.2845,253.6174,127.114,128.8694,0.9864,0.0103,12.8969,95.5219,12.9961,183.3377,b6f96d0cb7812564,
metal_0414.png,metal,1.4142,198.0,59.8909,248.8258,127.7822,126.4148,1.0108,0.0204,6.5646,71.5686,0.0,255.0,8000000000000000,
metal_0416.png,metal,9.3834,124.3171,58.2233,246.511,127.4846,127.4366,1.0004,0.0434,36.8666,113.9051,54.5092,194.0038,caf9ee07ed04c306,
metal_0417.png,metal,47.285,197.8962,57.5729,243.8112,127.8732,126.1283,1.0138,0.065,29.3491,126.5287,49.98,229.0778,ba2fe622f540e0ea,
metal_0418.png,metal,3.0769,83.4214,60.0963,254.986,126.5518,128.5527,0.9844,0.0004,12.8799,103.2115,0.0,255.0,e2720e8cec6ae372,
metal_0419.png,metal,28.4114,45.0071,60.275,234.4453,126.8457,127.1308,0.9978,0.0535,78.4674,80.7203,20.8764,12.5648,fc7609e0c81773e4,
metal_0420.png,metal,3.2426,125.9782,60.3073,255.0,127.071,127.0707,1.0,0.0,10.4355,50.3631,0.0,255.0,ef31a5c752665b08,
metal_0421.png,metal,88.2186,123.5121,59.467,250.2011,127.4749,127.5019,0.9998,0.0199,8.2974,86.5505,70.1441,34.4093,c4f7722b1a981ec9,
metal_0422.png,metal,8.0734,83.4681,59.2722,254.0809,128.84,127.9434,1.007,0.0071,8.0666,109.3976,16.9757,144.2675,bc293334c2ecd85b,
metal_0423.png,metal,28.013,55.0315,63.3049,224.4725,129.1182,126.9477,1.0171,0.0347,7.2812,250.7933,16.9273,5.5509,8bdde00b487b4ad5,
metal_0424.png,metal,57.0567,120.0691,60.5127,254.9051,126.3625,127.0224,0.9948,0.0003,25.5299,81.9604,52.4191,16.4191,e94992946f6f1d82,
metal_0425.png,metal,11.8178,64.4721,60.1656,252.8089,127.1469,128.126,0.9924,0.0055,18.3167,121.4891,47.5637,54.8642,a2bef4806be980b7,
metal_0426.png,metal,6.7446,47.0468,59.747,254.9868,127.6747,128.9178,0.9904,0.0004,26.0926,104.4299,30.8695,22.1143,bc88429f0f5bb1aa,
metal_0427.png,metal,20.0457,55.6628,60.9593,250.5935,125.9291,127.8978,0.9846,0.0055,14.0033,108.3372,44.1168,34.2474,9739e29ad82d1cc6,
metal_0428.png,metal,38.9565,41.2597,60.2791,251.105,126.8337,128.1721,0.9896,0.0086,31.5047,85.5103,0.0,255.0,b73d38b576252c24,
metal_0429.png,metal,42.4461,113.1598,60.1015,253.9001,127.0813,126.1537,1.0074,0.0078,27.8677,163.2067,38.2404,160.4806,d9860e93374b48b7,
metal_0430.png,metal,18.0536,139.3261,53.9087,232.5554,127.6034,127.515,1.0007,0.1352,67.6846,91.6076,6.2602,206.3086,a80bcb6fa6b358a4,
metal_0431.png,metal,8.6887,190.8402,59.6119,253.9345,127.4955,127.5088,0.9999,0.0082,2.0797,49.8689,0.0,255.0,d12fd8973bc1c498,
metal_0432.png,metal,38.784,117.0413,59.8502,254.8597,127.9097,127.9134,1.0,0.0011,7.5272,67.3681,0.0,255.0,abc96019c9873e3d,
metal_0433.png,metal,90.7913,123.2427,61.7771,237.4668,127.2578,127.5151,0.998,0.0256,36.5089,127.2488,10.5801,2.4417,e38d48329595b36b,
metal_0434.png,metal,7.3073,109.5702,59.4093,250.8788,127.4802,127.4869,0.9999,0.0188,25.412,119.4599,80.7532,195.2658,9c9711e4eb9b06d2,
metal_0435.png,metal,17.6207,52.0021,58.7207,251.0578,127.0054,127.2509,0.9981,0.0276,4.4262,144.8146,0.0,0.0,e70ed5d89a961515,
metal_0436.png,metal,12.3816,50.6792,60.8519,235.2329,127.2504,128.3073,0.9918,0.0402,25.2529,120.9247,16.3739,4.4864,9cd15be324647715,
metal_0437.png,metal,29.9002,106.2003,59.8434,254.8072,127.8818,127.8843,1.0,0.0015,8.1695,76.0599,0.0,255.0,8f9b6a06c6662f25,
metal_0438.png,metal,20.8812,65.5413,60.6463,246.6184,126.8822,128.399,0.9882,0.0153,31.089,111.4152,32.1106,54.9391,ca5a3962dd29966a,
metal_0439.png,metal,12.4089,125.5758,55.8841,235.6235,128.0981,126.9375,1.0091,0.1178,36.349,233.8467,32.9267,15.4355,a43d8f9e468367e0,
metal_0440.png,metal,12.5738,134.18,59.3143,252.8958,127.5026,127.502,1.0,0.0145,5.9808,67.8568,18.3049,237.4525,d7dd0adfe40008f5,
metal_0441.png,metal,23.9269,28.6103,55.3695,232.1978,127.121,129.1874,0.984,0.1167,64.0127,62.3669,10.1425,4.9076,8e80ddd107e575c5,
metal_0442.png,metal,7.1158,161.4411,59.6853,255.0,128.6658,128.1172,1.0043,0.0001,1.5185,100.8657,7.1577,223.7441,acc252a57a9d9a2d,
metal_0443.png,metal,13.3238,84.5359,59.4105,253.6477,127.1988,128.8912,0.9869,0.0088,10.9071,99.006,24.3396,144.1001,cf7920ced2d9b824,
metal_0444.png,metal,9.0571,141.936,57.7695,248.3199,127.5474,127.5264,1.0002,0.0501,12.3226,71.478,0.0087,255.0,88ce58597927a56d,
metal_0445.png,metal,1.4142,194.0,59.9339,254.9562,127.8793,127.8094,1.0005,0.0002,0.0,46.0,0.0,255.0,8000000000000000,
metal_0446.png,metal,23.4146,133.6714,59.8399,254.9997,128.9163,127.3532,1.0123,0.0004,12.7598,55.5949,33.3226,163.4887,bc7178d2210777cc,
metal_0447.png,metal,3.8101,80.5272,59.8105,254.9998,128.9229,127.3698,1.0122,0.0001,9.0737,80.1167,0.0,255.0,ffd28066d2d6125c,
metal_0448.png,metal,0.4954,67.8339,59.8419,254.7928,127.873,127.8716,1.0,0.0016,8.8461,158.5416,0.0,255.0,9abbb61eaa432c64,
metal_0449.png,metal,30.1451,50.7617,56.7727,247.5524,127.5552,127.4171,1.0011,0.0569,18.543,221.1291,6.8709,6.5661,8c1dbce3532fbc04,
metal_0450.png,metal,16.433,105.011,58.6592,251.7508,127.6915,127.2988,1.0031,0.0247,20.6374,111.6192,55.3273,200.7094,fbf75a4285950354,
metal_0451.png,metal,5.8289,88.5908,60.2815,255.0,127.9771,126.2907,1.0134,0.0001,1.4317,100.8595,13.5608,177.0301,e314cc7316263cbd,
metal_0452.png,metal,25.3564,163.2771,58.7905,251.6977,127.5368,126.6809,1.0068,0.0256,20.3512,110.2728,60.0142,210.4515,ed07e119e94aa4e6,
metal_0453.png,metal,0.6533,174.6729,59.8324,254.7257,127.831,127.8424,0.9999,0.0021,9.1182,69.0918,0.0,255.0,d9f390e866245cdc,
metal_0454.png,metal,29.9581,127.428,59.7015,253.9069,127.0267,128.0121,0.9923,0.0072,0.0,128.0,3.5948,137.9836,f037c54f1b991b03,
