archivo,categoria,score,motivos,std_rgb,std_normal,media_azul,cociente_rg,desviacion_norma,std_rough,media_rough,confirmar_descarte
metal_0363.png,metal,3,Albedo muerto (std_rgb=3.8) con relieve fuerte (std_normal=59.6),3.8,59.59,253.9,1.0,0.009,3.33,93.37,no
metal_0388.png,metal,3,Albedo muerto (std_rgb=2.8) con relieve fuerte (std_normal=59.6),2.8,59.62,254.1,1.015,0.007,5.65,68.41,no
metal_0431.png,metal,3,"Metallic completamente blanco en metal (inusual, std=0.00) | Near-duplicate de metal_0259.png (pHash dist ≤ 6)",8.69,59.61,253.93,1.0,0.008,2.08,49.87,si
metal_0477.png,metal,3,Albedo muerto (std_rgb=3.8) con relieve fuerte (std_normal=61.6),3.83,61.58,235.59,1.005,0.036,11.97,146.04,no
metal_0506.png,metal,3,Albedo muerto (std_rgb=2.7) con relieve fuerte (std_normal=59.5),2.67,59.46,233.98,1.0,0.063,5.28,124.34,si
metal_0544.png,metal,3,"Metallic completamente blanco en metal (inusual, std=0.00) | Near-duplicate de metal_0486.png (pHash dist ≤ 6)",7.12,59.67,254.0,0.984,0.008,8.17,22.5,si
plaster_0010.png,plaster,3,Albedo muerto (std_rgb=0.4) con relieve fuerte (std_normal=53.8),0.43,53.78,240.08,1.004,0.115,9.63,189.58,si
plaster_0022.png,plaster,3,Albedo muerto (std_rgb=4.5) con relieve fuerte (std_normal=56.7),4.54,56.75,247.52,0.996,0.057,6.37,201.51,no
plaster_0023.png,plaster,3,Albedo muerto (std_rgb=3.1) con relieve fuerte (std_normal=59.3),3.14,59.31,253.12,1.0,0.014,2.52,168.51,no
plaster_0044.png,plaster,3,Albedo muerto (std_rgb=4.1) con relieve fuerte (std_normal=58.5),4.1,58.51,249.7,1.0,0.032,14.93,188.72,no
plaster_0138.png,plaster,3,Albedo muerto (std_rgb=0.8) con relieve fuerte (std_normal=56.2),0.75,56.23,245.39,1.007,0.072,12.61,184.74,si
plaster_0170.png,plaster,3,Albedo muerto (std_rgb=4.9) con relieve fuerte (std_normal=58.7),4.93,58.71,251.77,0.999,0.025,6.43,108.94,no
stone_0028.png,stone,3,Albedo muerto (std_rgb=4.5) con relieve fuerte (std_normal=59.1),4.51,59.11,251.47,0.995,0.016,15.18,168.87,no
stone_0061.png,stone,3,Albedo muerto (std_rgb=4.5) con relieve fuerte (std_normal=55.4),4.51,55.42,242.36,1.01,0.092,4.59,179.8,no
stone_0130.png,stone,3,Albedo muerto (std_rgb=4.6) con relieve fuerte (std_normal=59.4),4.63,59.44,253.13,1.007,0.015,10.62,25.13,no
stone_0140.png,stone,3,Albedo muerto (std_rgb=1.4) con relieve fuerte (std_normal=60.2),1.39,60.18,254.2,0.987,0.005,13.47,170.84,no
stone_0153.png,stone,3,Albedo muerto (std_rgb=4.3) con relieve fuerte (std_normal=59.9),4.34,59.88,253.88,0.989,0.008,17.9,166.45,no
stone_0164.png,stone,3,Albedo muerto (std_rgb=1.0) con relieve fuerte (std_normal=60.0),1.04,59.96,255.0,1.015,0.0,14.27,171.29,no
stone_0168.png,stone,3,Albedo muerto (std_rgb=1.3) con relieve fuerte (std_normal=59.8),1.31,59.76,254.14,0.986,0.005,14.73,171.28,si
stone_0261.png,stone,3,Albedo muerto (std_rgb=1.1) con relieve fuerte (std_normal=59.8),1.14,59.77,250.92,0.998,0.02,13.83,171.0,no
stone_0296.png,stone,3,Albedo muerto (std_rgb=0.5) con relieve fuerte (std_normal=58.0),0.5,57.95,248.63,1.011,0.046,5.83,181.43,si
stone_0351.png,stone,3,Albedo muerto (std_rgb=1.7) con relieve fuerte (std_normal=59.9),1.69,59.91,254.68,1.014,0.002,14.78,169.2,no
stone_0454.png,stone,3,Albedo muerto (std_rgb=4.1) con relieve fuerte (std_normal=59.4),4.09,59.4,252.65,0.986,0.011,15.44,170.34,no
stone_0484.png,stone,3,Albedo muerto (std_rgb=0.8) con relieve fuerte (std_normal=56.7),0.77,56.68,247.96,1.016,0.053,4.86,176.46,si
stone_0527.png,stone,3,Albedo muerto (std_rgb=0.8) con relieve fuerte (std_normal=58.6),0.81,58.63,249.85,0.997,0.036,5.71,178.18,no
stone_0530.png,stone,3,Albedo muerto (std_rgb=4.0) con relieve fuerte (std_normal=60.1),3.97,60.12,253.82,0.988,0.006,13.76,169.51,no
stone_0535.png,stone,3,Albedo muerto (std_rgb=2.5) con relieve fuerte (std_normal=60.1),2.49,60.06,255.0,0.985,0.0,4.74,174.67,si
stone_0572.png,stone,3,Albedo muerto (std_rgb=0.8) con relieve fuerte (std_normal=56.7),0.82,56.66,247.53,0.984,0.055,5.25,177.43,no
stone_0633.png,stone,3,Albedo muerto (std_rgb=0.7) con relieve fuerte (std_normal=59.9),0.72,59.92,255.0,0.986,0.0,4.61,177.86,no
stone_0639.png,stone,3,Albedo muerto (std_rgb=2.2) con relieve fuerte (std_normal=60.0),2.21,59.96,254.99,0.986,0.0,15.47,170.3,no
stone_0653.png,stone,3,Albedo muerto (std_rgb=2.5) con relieve fuerte (std_normal=59.7),2.53,59.69,255.0,0.991,0.0,14.54,169.25,si
stone_0715.png,stone,3,Albedo muerto (std_rgb=1.6) con relieve fuerte (std_normal=58.8),1.63,58.8,251.34,0.99,0.02,14.22,170.5,no
stone_0771.png,stone,3,Albedo muerto (std_rgb=1.6) con relieve fuerte (std_normal=57.5),1.63,57.49,247.7,1.011,0.053,5.75,183.67,no
terracotta_0057.png,terracotta,3,Albedo muerto (std_rgb=2.8) con relieve fuerte (std_normal=58.9),2.77,58.88,240.43,0.886,0.021,4.25,158.57,si
terracotta_0065.png,terracotta,3,Albedo muerto (std_rgb=3.7) con relieve fuerte (std_normal=59.7),3.7,59.73,253.99,1.0,0.007,2.76,18.15,no
terracotta_0067.png,terracotta,3,Albedo muerto (std_rgb=0.9) con relieve fuerte (std_normal=58.8),0.94,58.81,251.55,1.006,0.026,9.64,157.27,no
terracotta_0208.png,terracotta,3,Albedo muerto (std_rgb=1.7) con relieve fuerte (std_normal=57.0),1.65,57.01,247.97,1.0,0.053,7.76,150.36,si
terracotta_0262.png,terracotta,3,Albedo muerto (std_rgb=3.9) con relieve fuerte (std_normal=59.0),3.92,58.97,249.66,1.0,0.028,5.96,171.56,no
terracotta_0268.png,terracotta,3,Albedo muerto (std_rgb=3.7) con relieve fuerte (std_normal=59.6),3.73,59.62,253.95,0.989,0.005,3.1,150.7,no
terracotta_0314.png,terracotta,3,Albedo muerto (std_rgb=2.4) con relieve fuerte (std_normal=55.6),2.37,55.6,247.34,0.888,0.027,5.87,137.91,si
wood_0079.png,wood,3,Vectores normales no unitarios (desv_norma=0.366) | Near-duplicate de ceramic_0054.png (pHash dist ≤ 6),0.01,44.94,179.72,0.996,0.366,7.23,73.7,si
wood_0183.png,wood,3,Vectores normales no unitarios (desv_norma=0.444) | Near-duplicate de ceramic_0054.png (pHash dist ≤ 6),0.0,41.88,160.07,0.999,0.444,3.31,17.09,si
wood_0228.png,wood,3,"Roughness casi plano, posible válido (std=1.86, media=83.7) | Near-duplicate de wood_0140.png (pHash dist ≤ 6)",64.55,59.61,254.0,1.0,0.008,1.86,83.69,no
wood_0294.png,wood,3,"Roughness casi plano, posible válido (std=1.78, media=83.8) | Near-duplicate de wood_0206.png (pHash dist ≤ 6)",30.51,59.61,254.0,1.0,0.008,1.78,83.84,no
wood_0317.png,wood,3,Albedo muerto (std_rgb=2.2) con relieve fuerte (std_normal=57.5),2.15,57.49,244.98,0.998,0.056,10.94,130.46,si
wood_0372.png,wood,3,Albedo muerto (std_rgb=3.0) con relieve fuerte (std_normal=60.3),3.0,60.33,255.0,1.012,0.0,43.46,143.67,si
wood_0530.png,wood,3,Albedo muerto (std_rgb=3.4) con relieve fuerte (std_normal=59.1),3.44,59.11,252.65,1.0,0.017,7.98,180.66,si
ceramic_0003.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",31.75,59.22,252.14,0.993,0.019,0.0,0.0,revisar
ceramic_0108.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",30.34,58.96,251.86,0.993,0.022,0.0,0.0,revisar
ceramic_0117.png,ceramic,2,"Roughness completamente plano (std=0.71, media=253.2)",46.51,61.16,250.83,1.057,0.005,0.71,253.23,revisar
ceramic_0189.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",63.55,58.81,246.43,0.919,0.029,0.0,0.0,revisar
ceramic_0204.png,ceramic,2,Near-duplicate de ceramic_0084.png (pHash dist ≤ 6),13.02,59.13,252.12,0.998,0.021,4.46,37.86,no
ceramic_0242.png,ceramic,2,"Roughness completamente plano (std=0.00, media=255.0)",37.83,56.61,246.15,1.054,0.042,0.0,255.0,revisar
ceramic_0268.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",33.52,59.39,253.46,1.001,0.01,0.0,0.0,revisar
ceramic_0283.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",31.45,59.39,252.98,1.008,0.014,0.0,0.0,revisar
ceramic_0361.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",28.14,59.74,253.19,0.998,0.012,0.0,0.0,revisar
ceramic_0426.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",29.48,59.53,253.91,1.0,0.007,0.0,0.0,revisar
ceramic_0468.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",27.55,59.4,253.44,1.001,0.01,0.0,0.0,revisar
ceramic_0484.png,ceramic,2,Near-duplicate de ceramic_0137.png (pHash dist ≤ 6),44.03,60.25,251.97,1.007,0.006,7.2,135.45,no
ceramic_0531.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",30.94,60.32,254.64,0.999,0.001,0.0,0.0,revisar
ceramic_0536.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",26.46,59.22,252.57,1.008,0.017,0.0,0.0,revisar
ceramic_0552.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",31.39,59.68,253.25,0.998,0.012,0.0,0.0,revisar
ceramic_0572.png,ceramic,2,"Roughness completamente plano (std=0.00, media=255.0)",61.41,59.29,247.86,0.93,0.016,0.0,255.0,revisar
ceramic_0575.png,ceramic,2,"Roughness completamente plano (std=0.00, media=0.0)",27.46,58.76,252.13,1.001,0.021,0.0,0.0,revisar
concrete_0013.png,concrete,2,Near-duplicate de concrete_0002.png (pHash dist ≤ 6),5.31,57.05,247.36,1.0,0.054,6.0,172.18,no
concrete_0061.png,concrete,2,"Roughness completamente plano (std=0.00, media=17.0)",8.12,60.34,255.0,1.0,0.0,0.0,17.0,revisar
concrete_0069.png,concrete,2,Near-duplicate de concrete_0018.png (pHash dist ≤ 6),5.14,57.11,248.59,0.993,0.05,4.92,158.85,no
concrete_0080.png,concrete,2,Near-duplicate de concrete_0047.png (pHash dist ≤ 6),7.0,54.49,242.45,1.0,0.096,10.88,116.93,no
ground_0009.png,ground,2,"Vectores normales no unitarios (desv_norma=0.399) | Roughness casi plano, posible válido (std=0.00, media=143.0)",21.45,38.26,202.15,1.038,0.399,0.0,143.0,revisar
ground_0018.png,ground,2,"Vectores normales no unitarios (desv_norma=0.370) | Roughness casi plano, posible válido (std=0.00, media=143.0)",24.74,39.11,200.43,1.018,0.37,0.0,143.0,revisar
ground_0027.png,ground,2,"Roughness completamente plano (std=0.00, media=255.0)",21.48,64.53,237.33,1.146,0.021,0.0,255.0,revisar
ground_0028.png,ground,2,"Vectores normales no unitarios (desv_norma=0.405) | Roughness casi plano, posible válido (std=0.00, media=143.0)",21.63,35.58,200.5,0.982,0.405,0.0,143.0,revisar
ground_0044.png,ground,2,"Vectores normales no unitarios (desv_norma=0.398) | Roughness casi plano, posible válido (std=0.00, media=143.0)",23.49,38.88,200.96,1.025,0.398,0.0,143.0,revisar
ground_0064.png,ground,2,"Vectores normales no unitarios (desv_norma=0.399) | Roughness casi plano, posible válido (std=0.00, media=143.0)",23.02,36.58,200.28,1.032,0.399,0.0,143.0,revisar
ground_0065.png,ground,2,"Vectores normales no unitarios (desv_norma=0.402) | Roughness casi plano, posible válido (std=0.00, media=143.0)",21.69,37.66,201.42,1.052,0.402,0.0,143.0,revisar
ground_0074.png,ground,2,Near-duplicate de ground_0022.png (pHash dist ≤ 6),63.75,54.9,239.99,0.992,0.103,16.31,158.38,no
ground_0078.png,ground,2,"Vectores normales no unitarios (desv_norma=0.403) | Roughness casi plano, posible válido (std=0.00, media=143.0)",21.73,36.23,201.3,1.044,0.403,0.0,143.0,revisar
ground_0082.png,ground,2,"Roughness completamente plano (std=0.00, media=255.0)",19.81,60.55,235.49,0.953,0.028,0.0,255.0,revisar
ground_0092.png,ground,2,Near-duplicate de ground_0045.png (pHash dist ≤ 6),55.65,56.52,242.52,1.003,0.077,24.07,159.43,no
ground_0098.png,ground,2,"Vectores normales no unitarios (desv_norma=0.374) | Roughness casi plano, posible válido (std=0.00, media=143.0)",22.81,40.38,201.89,0.955,0.374,0.0,143.0,revisar
ground_0106.png,ground,2,"Roughness completamente plano (std=0.00, media=255.0)",17.85,61.27,237.48,1.064,0.027,0.0,255.0,revisar
ground_0108.png,ground,2,"Vectores normales no unitarios (desv_norma=0.403) | Roughness casi plano, posible válido (std=0.00, media=143.0)",21.33,36.58,201.74,0.949,0.403,0.0,143.0,revisar
ground_0116.png,ground,2,Near-duplicate de ground_0067.png (pHash dist ≤ 6),54.58,58.29,233.69,0.999,0.078,18.33,148.88,no
ground_0131.png,ground,2,"Roughness completamente plano (std=0.00, media=255.0)",19.37,61.68,233.07,1.038,0.029,0.0,255.0,revisar
ground_0151.png,ground,2,"Vectores normales no unitarios (desv_norma=0.392) | Roughness casi plano, posible válido (std=0.00, media=143.0)",22.76,37.92,201.25,0.949,0.392,0.0,143.0,revisar
ground_0173.png,ground,2,"Vectores normales no unitarios (desv_norma=0.360) | Roughness casi plano, posible válido (std=0.00, media=143.0)",25.54,41.35,199.31,1.052,0.36,0.0,143.0,revisar
ground_0182.png,ground,2,Near-duplicate de ground_0004.png (pHash dist ≤ 6),44.28,50.98,232.71,0.99,0.162,14.47,168.87,no
ground_0189.png,ground,2,"Vectores normales no unitarios (desv_norma=0.390) | Roughness casi plano, posible válido (std=2.37, media=143.6)",29.35,37.19,202.77,1.043,0.39,2.37,143.59,revisar
ground_0192.png,ground,2,"Vectores normales no unitarios (desv_norma=0.396) | Roughness casi plano, posible válido (std=0.00, media=143.0)",23.6,39.37,200.57,0.994,0.396,0.0,143.0,revisar
ground_0193.png,ground,2,"Vectores normales no unitarios (desv_norma=0.401) | Roughness casi plano, posible válido (std=0.00, media=143.0)",21.53,38.09,202.04,1.04,0.401,0.0,143.0,revisar
ground_0200.png,ground,2,Near-duplicate de ground_0054.png (pHash dist ≤ 6),60.73,56.39,243.99,0.989,0.071,10.58,176.54,no
ground_0207.png,ground,2,Near-duplicate de ground_0149.png (pHash dist ≤ 6),32.53,55.93,242.77,0.998,0.082,10.02,132.16,no
ground_0212.png,ground,2,Near-duplicate de ground_0146.png (pHash dist ≤ 6),80.67,57.78,246.74,1.001,0.05,10.37,176.65,no
ground_0215.png,ground,2,Near-duplicate de ground_0172.png (pHash dist ≤ 6),41.13,51.07,231.86,0.992,0.167,10.55,142.64,no
ground_0216.png,ground,2,"Vectores normales no unitarios (desv_norma=0.369) | Roughness casi plano, posible válido (std=1.86, media=143.3)",25.97,39.93,202.55,1.054,0.369,1.86,143.29,revisar
ground_0221.png,ground,2,Near-duplicate de ground_0058.png (pHash dist ≤ 6),31.2,59.17,250.88,1.0,0.022,20.71,170.74,no
ground_0224.png,ground,2,"Roughness completamente plano (std=0.00, media=255.0)",18.54,62.06,239.54,0.946,0.026,0.0,255.0,revisar
ground_0225.png,ground,2,"Vectores normales no unitarios (desv_norma=0.369) | Roughness casi plano, posible válido (std=0.00, media=143.0)",22.99,40.01,201.69,1.056,0.369,0.0,143.0,revisar
ground_0227.png,ground,2,"Roughness completamente plano (std=0.00, media=255.0)",20.4,62.55,232.58,1.044,0.031,0.0,255.0,revisar
ground_0245.png,ground,2,Near-duplicate de ground_0103.png (pHash dist ≤ 6),52.58,54.44,238.03,0.993,0.113,13.44,152.33,no
ground_0259.png,ground,2,"Roughness completamente plano (std=0.00, media=255.0)",18.74,59.81,237.73,1.038,0.028,0.0,255.0,revisar
marble_0033.png,marble,2,Near-duplicate de marble_0027.png (pHash dist ≤ 6),24.35,59.01,252.64,1.0,0.018,10.81,125.7,no
marble_0067.png,marble,2,Near-duplicate de marble_0041.png (pHash dist ≤ 6),44.39,58.86,251.44,1.001,0.027,11.5,46.98,no
marble_0069.png,marble,2,Near-duplicate de marble_0040.png (pHash dist ≤ 6),29.97,59.58,254.0,1.0,0.008,4.13,6.72,no
marble_0107.png,marble,2,Near-duplicate de marble_0003.png (pHash dist ≤ 6),31.57,59.45,253.58,1.0,0.011,10.84,152.51,no
marble_0120.png,marble,2,Near-duplicate de marble_0024.png (pHash dist ≤ 6),28.2,59.19,253.02,1.0,0.015,4.99,168.52,no
marble_0136.png,marble,2,Near-duplicate de marble_0075.png (pHash dist ≤ 6),34.39,59.14,252.91,1.0,0.016,4.9,169.16,no
metal_0027.png,metal,2,Near-duplicate de ceramic_0054.png (pHash dist ≤ 6),58.81,57.72,246.41,1.015,0.054,1.86,74.68,revisar
metal_0067.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",26.21,60.11,255.0,1.008,0.0,0.0,255.0,revisar
metal_0069.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",15.79,60.34,255.0,1.0,0.0,0.0,255.0,revisar
metal_0071.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",37.62,60.32,239.48,0.982,0.034,0.0,255.0,revisar
metal_0075.png,metal,2,Near-duplicate de ceramic_0054.png (pHash dist ≤ 6),42.01,59.04,251.52,1.006,0.023,0.95,43.56,revisar
metal_0080.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",32.82,59.91,254.55,0.992,0.003,0.0,255.0,revisar
metal_0108.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",38.22,60.39,237.98,1.012,0.034,0.0,255.0,revisar
metal_0135.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",29.2,58.99,238.11,0.995,0.063,0.0,255.0,revisar
metal_0141.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",16.39,58.84,237.92,0.982,0.055,0.0,255.0,revisar
metal_0157.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",32.11,60.19,252.11,1.003,0.011,0.0,255.0,revisar
metal_0179.png,metal,2,Near-duplicate de metal_0151.png (pHash dist ≤ 6),87.41,59.82,252.39,1.0,0.01,7.66,72.06,revisar
metal_0192.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",30.8,61.11,238.22,0.981,0.028,0.0,255.0,revisar
metal_0196.png,metal,2,Near-duplicate de concrete_0207.png (pHash dist ≤ 6),13.67,56.68,244.94,1.007,0.072,11.92,122.57,no
metal_0243.png,metal,2,Near-duplicate de concrete_0207.png (pHash dist ≤ 6),44.28,56.67,244.92,1.007,0.072,10.76,121.33,no
metal_0253.png,metal,2,Near-duplicate de metal_0186.png (pHash dist ≤ 6),5.89,59.41,250.88,1.0,0.019,21.5,73.76,no
metal_0321.png,metal,2,Near-duplicate de metal_0281.png (pHash dist ≤ 6),4.28,59.82,248.35,1.007,0.022,26.42,96.42,no
metal_0339.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",45.02,58.07,240.43,1.021,0.059,0.0,255.0,revisar
metal_0342.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",31.82,59.87,255.0,1.0,0.0,0.0,255.0,revisar
metal_0354.png,metal,2,Near-duplicate de metal_0187.png (pHash dist ≤ 6),12.18,59.46,253.51,0.986,0.011,17.0,70.65,no
metal_0361.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",26.48,60.27,254.55,0.999,0.003,0.0,255.0,revisar
metal_0378.png,metal,2,Near-duplicate de metal_0291.png (pHash dist ≤ 6),21.35,60.7,245.48,1.004,0.018,24.77,86.86,no
metal_0397.png,metal,2,Near-duplicate de metal_0005.png (pHash dist ≤ 6),27.9,58.74,252.23,0.999,0.021,41.28,176.62,no
metal_0400.png,metal,2,Near-duplicate de metal_0359.png (pHash dist ≤ 6),21.97,61.83,239.42,0.999,0.02,22.08,137.71,revisar
metal_0412.png,metal,2,"Roughness casi plano, posible válido (std=0.00, media=46.0) | Metallic completamente blanco en metal (inusual, std=0.00)",80.93,57.1,251.69,0.929,0.021,0.0,46.0,revisar
metal_0421.png,metal,2,Near-duplicate de metal_0145.png (pHash dist ≤ 6),88.22,59.47,250.2,1.0,0.02,8.3,86.55,no
metal_0473.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",11.72,60.68,239.51,0.994,0.027,0.0,255.0,revisar
metal_0479.png,metal,2,Near-duplicate de metal_0187.png (pHash dist ≤ 6),11.29,59.56,253.78,0.988,0.009,9.71,36.7,no
metal_0490.png,metal,2,Near-duplicate de metal_0198.png (pHash dist ≤ 6),34.77,59.48,253.88,1.0,0.009,12.06,96.83,revisar
metal_0501.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",34.29,59.58,247.86,1.008,0.028,0.0,255.0,revisar
metal_0519.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",43.61,59.87,255.0,1.0,0.0,0.0,255.0,revisar
metal_0532.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",51.74,57.3,237.58,0.979,0.075,0.0,255.0,revisar
metal_0535.png,metal,2,Near-duplicate de metal_0293.png (pHash dist ≤ 6),20.26,46.08,223.61,0.982,0.239,12.63,102.57,no
metal_0548.png,metal,2,"Roughness completamente plano (std=0.00, media=255.0)",42.76,59.84,254.78,1.001,0.001,0.0,255.0,revisar
plaster_0007.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",11.21,55.06,243.04,1.0,0.089,0.0,255.0,revisar
plaster_0013.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",27.35,50.4,227.28,1.0,0.185,0.0,255.0,revisar
plaster_0015.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",13.64,59.96,254.67,1.0,0.003,0.0,255.0,revisar
plaster_0016.png,plaster,2,"Roughness completamente plano (std=0.01, media=255.0)",44.55,53.93,238.33,1.001,0.114,0.01,255.0,revisar
plaster_0024.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",25.93,52.84,234.07,0.998,0.139,0.0,255.0,revisar
plaster_0027.png,plaster,2,"Roughness completamente plano (std=0.08, media=255.0)",24.95,50.71,228.44,1.0,0.178,0.08,255.0,revisar
plaster_0033.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",39.78,54.98,241.46,1.0,0.095,0.0,255.0,revisar
plaster_0036.png,plaster,2,"Roughness completamente plano (std=0.50, media=255.0)",31.82,59.02,252.59,1.0,0.019,0.5,254.99,revisar
plaster_0045.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",51.66,54.2,238.53,1.0,0.112,0.0,255.0,revisar
plaster_0048.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",12.89,54.65,241.55,1.0,0.099,0.0,255.0,revisar
plaster_0049.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",31.02,49.43,224.75,1.0,0.203,0.0,255.0,revisar
plaster_0064.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",23.73,53.26,234.86,1.0,0.133,0.0,255.0,revisar
plaster_0072.png,plaster,2,"Roughness completamente plano (std=0.21, media=255.0)",41.61,51.83,233.05,1.0,0.152,0.21,254.99,revisar
plaster_0074.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",22.02,54.82,242.29,1.0,0.094,0.0,255.0,revisar
plaster_0075.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",25.29,54.92,241.56,1.0,0.095,0.0,255.0,revisar
plaster_0081.png,plaster,2,"Roughness completamente plano (std=0.02, media=255.0)",15.5,51.65,231.51,1.001,0.161,0.02,255.0,revisar
plaster_0082.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",19.91,53.52,236.53,1.0,0.126,0.0,255.0,revisar
plaster_0098.png,plaster,2,"Roughness completamente plano (std=0.73, media=255.0)",34.78,58.39,251.27,1.0,0.029,0.73,254.98,revisar
plaster_0099.png,plaster,2,"Roughness completamente plano (std=0.17, media=255.0)",51.81,57.43,238.85,0.952,0.032,0.17,255.0,revisar
plaster_0108.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",32.42,59.39,253.38,1.0,0.012,0.0,255.0,revisar
plaster_0115.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",37.79,53.26,235.31,1.0,0.132,0.0,255.0,revisar
plaster_0120.png,plaster,2,"Roughness completamente plano (std=1.39, media=254.9)",21.77,59.5,253.62,1.0,0.011,1.39,254.93,revisar
plaster_0121.png,plaster,2,"Roughness completamente plano (std=0.01, media=255.0)",48.97,55.09,240.91,1.0,0.095,0.01,255.0,revisar
plaster_0122.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",10.55,60.07,254.94,1.0,0.001,0.0,255.0,revisar
plaster_0137.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",38.95,55.18,243.31,1.0,0.087,0.0,255.0,revisar
plaster_0140.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",19.83,56.01,244.92,1.0,0.073,0.0,255.0,revisar
plaster_0142.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",26.09,55.81,243.78,1.0,0.079,0.0,255.0,revisar
plaster_0148.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",28.4,49.21,225.27,1.001,0.205,0.0,255.0,revisar
plaster_0158.png,plaster,2,"Roughness completamente plano (std=0.02, media=255.0)",51.85,59.23,253.03,1.0,0.015,0.02,255.0,revisar
plaster_0177.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",21.78,59.56,253.75,1.0,0.01,0.0,255.0,revisar
plaster_0185.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",18.67,55.13,243.12,1.0,0.088,0.0,255.0,revisar
plaster_0197.png,plaster,2,"Roughness completamente plano (std=0.00, media=1.0)",43.76,64.33,237.9,0.904,0.023,0.0,1.0,revisar
plaster_0198.png,plaster,2,"Roughness completamente plano (std=0.00, media=1.0)",48.12,62.95,238.07,0.87,0.022,0.0,1.0,revisar
plaster_0204.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",18.24,58.03,250.47,1.0,0.035,0.0,255.0,revisar
plaster_0217.png,plaster,2,"Roughness completamente plano (std=0.97, media=255.0)",31.07,59.46,253.55,1.0,0.011,0.97,254.97,revisar
plaster_0221.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",18.6,55.7,244.34,1.0,0.079,0.0,255.0,revisar
plaster_0226.png,plaster,2,Near-duplicate de ceramic_0054.png (pHash dist ≤ 6),15.28,59.44,253.55,1.0,0.011,2.84,158.52,no
plaster_0230.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",11.0,59.72,254.13,1.0,0.007,0.0,255.0,revisar
plaster_0237.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",22.09,53.36,238.96,1.0,0.119,0.0,255.0,revisar
plaster_0239.png,plaster,2,"Roughness completamente plano (std=0.02, media=255.0)",29.87,51.87,231.21,1.0,0.159,0.02,255.0,revisar
plaster_0242.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",32.18,51.33,230.88,0.997,0.164,0.0,255.0,revisar
plaster_0245.png,plaster,2,"Roughness completamente plano (std=0.00, media=255.0)",24.21,52.07,231.52,1.001,0.154,0.0,255.0,revisar
